Temperature_Readings,Humidity_Levels,Acoustic_Signals
37.32175657004196,6.531864537344843,58.74032773962327
30.094085286952847,53.06007876020472,49.84119724595768
30.876055297484843,6.378140530475389,27.67363581693967
29.07636297900795,28.442774746687515,23.59380923087248
34.619040202632846,42.4560881228184,28.27077040322662
40.28596656292969,14.49360866173372,54.54716193794437
28.69819580292186,20.12227831120899,39.08786689486764
30.97802672276296,21.779269114953507,42.368514135471976
29.911713101165912,13.040166614332335,73.2717784561201
22.23560791223307,3.087446942255823,41.04478178763515
26.448283442471805,16.028475818625466,41.54694840603096
36.893146037580266,14.61824955896886,50.88845149629381
28.06320319568715,14.782426315061498,48.12462943676911
34.824251900193374,29.608544929146,34.477107293407286
28.16941278039659,22.852084328896417,26.086627450522084
33.796641588193935,20.069952334817387,56.673813223172175
35.65211623267142,24.92903548033383,41.52221457986306
25.638979459266487,33.86545894095098,77.48525911645007
30.123890723411986,25.7805915821584,49.130326953968286
29.92837682247635,37.510895569498366,69.46503414990005
24.09673237857321,20.46524670488829,44.47115864463844
27.50497391041957,11.710112215492712,34.544814530473964
27.237202126794948,17.669813326409532,31.857882241410625
34.51829111485413,10.584957641691894,58.47256740078874
21.354362254330137,12.102734532410691,32.77326652259151
30.42976341099192,37.02868210448074,57.12040110804213
26.196574101050324,12.010139381499586,57.71825726888802
33.870347133912304,18.682379780273912,39.33851179225013
25.93386009599274,21.431136812345105,27.591204945604087
27.8820407959116,4.180672118053736,52.45893597633972
34.870429528315526,48.690692710476426,56.47688818262439
26.71436910847953,18.99054322686141,57.44697878250854
21.802766443985853,25.692257102002703,63.36425629564019
25.303060655038625,38.02239547666822,45.83878671533874
34.12427142318441,33.59186645035427,50.15095587784575
33.32424973072909,42.87765001517134,71.44509854363837
29.904646679258057,18.095525702102915,45.2006577065746
36.69937849770951,22.58980757144236,43.22638385188169
27.719914570035485,54.71708203372645,58.86239805187864
35.33170713172275,20.12029934001719,39.68834823385109
32.0252905725067,22.81961921439419,24.972364299269124
30.23083491697604,39.40900907284168,74.48317384894159
26.11523382474641,27.33594217297013,36.45624757369215
43.83757645168215,21.29945839726311,63.82707847758716
29.42157598593213,31.77682909112553,42.442686805414354
32.12530850116371,9.00797441094076,60.186022962673576
33.354874436485964,28.31477273039133,32.863845321092896
29.390714697153275,13.114925290972373,44.0573388076246
17.988733063342607,16.40507037405958,57.66158037738855
30.67626666597289,1.608959412280347,27.522769767280664
27.809961409003755,19.734887467090378,61.159415621485095
24.48461015429051,7.542571784499606,59.85745304850517
27.807837315182013,7.187755252643231,51.85793402906671
35.14296339700677,41.32228673238519,76.80088705519219
24.58287550339755,3.199172902178808,71.1891671383142
40.65544664605491,35.34782741680791,53.39298948719565
38.98394728458043,26.80558825831853,61.5761168508061
31.825055707726285,18.317527323545548,73.74426012430078
29.3742309016737,12.182208956679736,55.08078926638791
30.231217988834462,16.430662600770603,58.48447848815126
31.43089951948189,26.92775055036718,42.60199534939985
24.406001786521102,4.172963407770877,23.76047798543356
35.67679666920838,22.96930968580771,34.51113101979084
29.8251796502769,21.99984332409883,52.29845249761991
32.563597154204174,24.090467340723954,57.55485039400122
29.53313781887197,20.548103220278417,50.90566926586741
29.53404314690045,15.910675505629934,53.34791341206515
31.98271408333453,30.466838232857373,74.01828873352157
24.34759181517201,13.332544363525376,29.93908234810962
37.66776405948329,37.78983645237233,43.2533619037819
33.098871233679056,19.12461656067613,80.48309603975001
36.33538764163427,8.551290361920135,42.54663999234349
35.59111083830044,40.53023331498574,52.717906976469735
29.73878644867569,5.188991998220382,23.703289579401734
37.51955610432894,10.680650239780272,44.445062123868055
26.356507683566544,15.289744005241312,43.106814397855686
43.27253493125663,11.161825843218356,55.32621980366012
27.029304532459363,21.10946938141484,18.76673744444411
32.21981063106293,22.472947940861555,75.12019473303965
24.83364134591747,23.26473102484544,42.21594903617311
32.30344848352073,10.708388753360063,57.08372567508676
19.824675256705127,25.76970679408019,34.68877919661148
25.485043843241527,28.17848515080402,43.20513305617182
34.55137062973598,17.202019033604472,60.44361207360748
40.756090258665125,12.063747290259537,38.47757626468388
13.958573880277816,5.469595230943781,64.11044279983784
19.064905804538924,28.31339222102775,49.1506114429202
35.772593969224424,14.638689367724233,68.49903709555245
26.878526393017303,52.5582638442891,61.067810815763
30.239776340319978,21.43648408815851,55.5936563838204
36.59467743159424,26.257870032096868,24.67763316977958
25.03744839491428,22.825624301348743,43.51463611095527
26.282703175870044,16.039819290016986,56.900286115215465
30.875720688117173,17.079975087630615,55.49548484865588
23.677226927020204,10.508540448947512,47.83997959966329
27.859983012974,28.287877654771,54.221616210588685
34.13729680297036,3.1976142820723883,56.15268164996324
30.965550432806342,19.304785166700206,62.47887534393925
33.57956232125147,34.8156033262978,40.67326174621935
25.00060529717664,18.75310345901948,44.588147404598224
26.60368301233072,8.152526565396423,34.78868287773981
32.104375399547166,5.910142587437739,76.9931191909541
32.59359761893399,20.59452068355764,53.13804475710848
39.02569620522316,14.015821454193494,48.84961311242
21.1430299536311,9.71852528866744,25.62943496866189
27.961412284079977,20.11923039757624,52.30565263201735
31.92706380423357,33.1818390435072,53.7372416372189
35.66420433854205,19.708170402856897,31.650822788699355
23.06833592703277,2.8874672133774144,42.44188890945282
31.682671726740725,34.445597062599944,31.523221331618863
26.98359535414585,37.10647222478848,56.37865156645905
34.648103515264445,37.35308221066897,68.5478305630736
36.54519317021924,34.15459884335101,46.156590658752
31.013116022905844,11.984360121009113,58.03068837614386
19.227542813653365,17.663089245063354,61.041270305711286
20.64337374018655,16.681982972878977,69.46377641171505
17.220401270884086,18.394269214541108,37.987033166415344
25.77308984142397,23.152435456189576,84.3258772233148
29.0567288190412,22.12073973839534,54.007854937285934
32.305455288243714,25.29440502713063,44.64699122875989
33.778869493776995,20.66584863755572,47.00459466221128
30.41755466584005,10.215860339631243,55.58734681057766
31.3792977675664,25.68239327735078,68.96602209754643
31.469251979014302,23.44791834114052,49.50969039101113
33.01515605707006,15.363739621254672,49.82778219099914
31.25249401058107,9.49600715745268,26.46851086911841
35.96870203437054,11.428597435527346,71.78510907131395
24.98836488790212,35.39623500086585,45.12945431264811
29.38384576666127,15.015436436371584,32.928098894303915
22.956740355673382,61.41096894232139,49.32739141046387
31.15161189144658,20.59651214796153,46.15052229869106
24.34996683458785,49.41655831143869,37.145714488039104
30.40688418089196,42.64354688578241,36.11981962036549
35.26270632250922,15.691853576083876,48.0154338180402
32.09870850945759,28.85925817908036,38.11062172846064
21.92838754854173,23.80497304267931,73.54487647068974
36.93175211291573,13.267964365831505,61.98560425549667
29.60312076796824,15.038940091852194,70.07979107090978
27.749044035289657,33.32248359421662,38.39239037172829
36.6138485528113,31.8672517569872,54.932155084751926
25.68584416357471,40.42625323670496,53.32065717945285
29.44731067704081,20.95733938634787,69.45024621354786
38.792826750673605,5.573315491010616,48.04557216559563
37.69007276241064,5.999561204915134,32.829904080563274
35.65742369134322,28.921516302724232,77.46140171020531
30.47803366351758,27.11672505295222,43.22254226336366
34.040892913734794,37.644250141504,67.4127198973689
35.30953388951225,12.763784978447068,36.842873545996426
25.89438595291156,26.297639748670072,46.44416202114918
28.448714602231032,50.50555418882049,57.02740046408503
27.36814857339733,13.518000028906773,40.43714499875062
27.100296053864348,31.101930028799263,42.67838650587903
32.77023640502836,24.618811372334427,40.57848285571683
26.69209088875617,28.912307174712687,41.41955402431376
27.821204637424664,27.25358474878332,62.51070596239419
24.76857307827781,13.502869724975886,56.95838998154418
29.989963520113587,28.97672612903623,39.78833312602367
37.3999855901224,24.457904091295777,50.941802745847454
36.82856196130529,14.912940000850044,47.07455682341531
24.224564500867142,32.56448959854272,48.9042439631514
21.6021778317354,34.2328026123731,58.876584692946
38.31255311237237,20.262965375911048,54.26981095671791
22.149628690953065,42.098668204327176,43.34509777544695
21.658255301404942,42.00992741943049,43.7282093212649
29.3615203276325,26.19029663980956,62.45079082377521
19.68606544779096,7.201516616069692,42.26202935800352
31.554283388104523,16.57583031711736,75.84406560289776
26.559184092568707,27.90100842387283,48.87055366521903
31.670555881037973,7.209313200318715,75.80598268960063
24.04168476191801,25.62200097764479,35.79627601994727
34.366575496460854,28.95475918488818,54.54588759430785
32.13821541427236,27.581246739263303,35.25900500579915
22.454828778093106,4.886797606419595,55.85473197373419
32.64145385463643,28.146220775740588,44.09266192605022
22.60120200744713,52.094390251617895,64.33661914155196
33.33043324629233,8.13677350810157,79.04432903190117
28.86575354807168,44.13517353713355,33.896631347571
26.852338953438974,23.59039820257709,42.04204594184444
29.38038871688613,23.637758081056173,42.28590815623666
27.57966764537005,39.19770522375268,63.24229293011526
37.593583702866894,26.899060753543537,30.199681933879504
31.111501094367576,7.001229383785066,49.90452579427728
23.446003075820634,24.79507958334996,55.16461026707416
30.64819474951109,19.622495338277936,79.02500637808583
19.138215776500715,7.961578641966235,60.91830944472845
28.112038513493808,23.81353685026804,61.57034050754853
39.02524931210975,14.351446812966802,42.395102353085285
31.517867028135505,13.158304647142774,82.1236759014771
36.48168485566836,9.329737553206382,58.31793054254762
32.86027633112726,55.85113085339856,58.64529036205778
31.539271982037658,3.197669727692065,59.909476860040925
28.208782225320263,2.5886859477193376,55.47217942751087
38.09883099652035,46.46433575241077,28.154776866842955
37.35667880120995,18.884182705067847,61.680403159394245
28.14874240331947,17.3229050005826,65.0971929465521
26.43579178900189,57.10133889550533,50.55865431026911
19.28527636995049,39.83702513693535,49.4788584886122
31.454901391554426,10.797690092420757,38.69780922467853
32.505504277385725,5.669795045502961,65.41075162200602
34.48065243764601,22.88400057622623,58.73657646577094
32.320508330627554,47.933497686163165,33.41818415086652
30.172439049308167,22.275192665675515,41.57981394950848
25.76965707215081,29.485831309694444,40.2652199078512
25.09752365416737,24.51753261288544,24.946102340657983
40.4337246247437,35.51512667675517,52.0141225955508
23.97882768608592,9.522184214245463,21.583643634564865
29.516997785321244,34.416945227291414,60.25205165487227
28.781068412830933,15.99425941001227,43.43644048944026
22.42894447275571,13.347942805650488,73.07843917004837
28.576212392583813,10.481611247914174,59.243237726278366
30.00719774202142,32.93438815242313,48.89075054720951
37.4567883028909,19.044216960943142,46.66450218457891
31.895199337059925,16.147113898760214,49.48063705286522
34.5227107648938,9.085892861955816,60.44032569846486
31.422182465548723,39.39994196979335,52.643206843495726
19.668036392901104,47.779960263726,56.4324043958738
30.826628673915184,16.109217528491232,53.697984626884896
30.73636175810298,10.35360501050372,73.7460588359829
22.515442398509016,18.20039303702534,58.67816983956838
28.09616696321513,9.733890089424776,79.97597959388816
30.70198089569479,31.510506503434748,36.919135281741845
28.89360429697198,37.03777748392368,45.2552716588693
29.66066104482892,22.11851451887598,59.81865802432715
31.469935069280883,27.198612994359863,67.31783910038658
29.25103911296928,40.69539495307417,19.29110400890724
34.03162587424428,17.803465310842924,53.1171190053568
28.89374949694621,7.297391857412032,61.64384560191316
30.77499210399733,22.42867928808345,52.697960171209495
26.84773378676003,18.14594415042244,42.88891665819285
19.764673341134632,14.818594312106592,62.06974423794767
21.9316884237188,13.281211787023755,59.388517239415705
19.83339760665577,16.867280125220287,37.41322052382255
28.37743790823461,30.31428442420444,58.98278048893508
25.978777804749527,23.76475370214921,57.747451314609705
29.1639986766022,9.396364058331397,67.96200494540251
34.535099106409824,13.863248109299729,52.5615196935925
23.982269298416984,26.59313388249201,56.97987769567557
24.62180330826708,20.39586893411213,28.948817078768005
21.39173185896329,12.141617626920462,48.7832470806039
32.15390016383394,11.332897517125732,46.22544687270724
16.008843158567405,20.31048534942396,72.48317859516925
31.11303613603545,9.665457097182983,51.97347318963113
34.184724960588795,31.06617741262277,79.33102770727471
38.29342850365168,6.323156165078757,73.58714094056988
30.03947309775753,35.54993631306982,57.44907427754766
31.80959739127168,9.891814577625157,48.96741656004687
26.42640792460931,46.10391947135141,89.71803562898047
29.948597776755086,21.12003482754648,48.39295719180751
32.65560750585492,12.902843527786242,49.481652525380426
21.971900504818706,20.906494980182394,61.63967742297184
27.797754169500536,17.821221924582435,58.75672389648052
30.003077840174008,3.413544716470302,65.8396549910478
25.23570540712359,26.81935916175689,35.818599552308264
27.60796803089013,41.42720703229274,33.73380771530857
31.253372684188207,43.30072634213664,56.81208206519787
39.1020532470013,38.136149964493335,68.30434009465014
36.37602778110623,3.389386818613928,60.4751291602736
27.74156260756337,23.32689747066671,42.61341599718637
26.408257961597336,27.670267805607,18.3226062348741
26.756159896792337,44.38935838246776,76.12566861506505
37.64100303144728,15.096990352181791,70.44169575004604
31.91065678427522,35.56988076674381,40.220787205825296
34.996221014923734,29.744410594015225,56.68186445862982
31.33777285849208,34.6296343052031,38.77331810517793
40.5685682231308,5.185766748041077,42.65175953920585
30.328174418137685,11.07624974063279,57.08191154225348
26.52070726250305,6.664441407746621,71.61405067362
27.90288965012688,14.356734456734554,91.36983834970374
28.42197382916188,25.31511426866232,43.96411893472384
33.02494370611735,13.395397783988043,76.81926686417825
34.602539539786626,7.129455163752464,55.71606073710458
35.74638612654776,9.14866258974664,50.6845066140145
28.823452069822423,15.47052491778554,70.59008791769368
32.7100841486151,53.167851461975744,35.51183707037103
35.11542509256798,29.14595988931955,84.35408285431352
32.437128806469545,18.6824891886588,43.05168282366521
28.0779432210367,20.68199007337064,53.30491840967522
26.938854771555206,23.35120218195892,60.825179796403525
23.617819733326627,4.057039274156462,41.72513705112299
29.175617691211905,15.32334333951255,40.03726207241523
26.7676357993817,20.85354164953477,37.97057617980086
17.245404676187462,30.41384185745912,36.60384176232139
24.454606609844856,23.658812131042183,37.45173380273438
35.32675599879435,15.41262395003529,47.16793527979148
27.80641999129528,8.566615385570975,52.432598318243016
33.63853650131494,22.28863770157137,49.449296335549526
29.55166948633085,28.609352908056568,52.32577471071051
25.07547254440038,3.1604028547564207,54.58569069044852
38.001601509160594,39.333303874184544,55.1031197054407
31.16925537452942,17.549447963325953,29.218323210339467
26.815751096327546,15.133712155499136,47.0322987239906
32.80192930642537,15.117988461160284,70.81219310187359
24.97959274300269,13.467357044966008,45.15352541022197
26.45456943693236,33.67640385163845,35.96613193456458
29.95302544630481,5.484038839622161,32.81077024257524
24.02743591664285,34.55607125014494,47.49848500473513
30.358316180230776,29.14957345195604,54.02547121999061
30.81205961236852,6.953349671014225,38.53687417104975
36.12165466089202,17.463407318616543,55.24847761554018
34.95605985159101,1.318792513573525,42.973362403160976
23.135636724491327,24.631725109488745,61.8593466414148
34.87561502937356,2.8014902804442285,47.46019430458385
31.585778562148185,18.68930856905286,37.702131320241634
27.858132701682763,13.202560042613914,63.368891814703886
25.771983871137145,34.05215206734577,62.12856678226458
25.41511229353077,24.86716802145848,62.616428472297926
22.480325555962743,33.10029953176169,53.641442789248586
31.61762362703372,25.345783201684213,61.93662040757481
30.54478311702049,14.67873351781178,50.87233888662742
28.270612791328286,19.93686525797581,45.84426041397021
29.99743478406801,2.157856571254404,60.585608702332166
33.088291892867204,21.613580153976617,42.54790242196904
27.32885421354047,43.732141634284055,56.433848004748654
28.480748507508387,22.25061031639511,45.96951280379605
32.24971570590677,45.55153091720111,53.18655742073067
26.47440844354677,9.378566878016844,64.80825858788162
23.83258363436768,11.469230845878148,38.085230918908
35.47324933500441,19.897685198098927,13.872251958074116
31.55237633053054,26.714287324486023,61.68584126059784
32.13338634600936,20.271292431314773,62.33267189752292
33.430751033962345,2.1916732070691,53.12800722852176
31.8330275023123,21.07037668579893,58.13108031623575
23.62100065567615,40.345048298716655,46.812744394838894
26.013959085764466,22.648711767890507,54.992989524723725
37.465560996015554,17.82256761532633,57.16684848193339
23.84989535944552,10.87564725297765,51.16053018314355
40.55938296586648,11.013464075843128,64.98710083164961
26.55366636721331,11.87371515458108,59.17305137022424
29.18490445497775,11.311998548078185,26.94598092681644
30.30080691291996,11.067580256225924,17.606897326915742
35.03556346166244,12.21194725641015,59.95955499371761
30.56256272048133,24.50704178679903,44.619577969555145
32.71408829400205,30.51827200456168,35.627365102223735
31.43979001961451,8.107108989259844,40.17526285455271
30.034619574571348,48.677723519549644,19.632259760654406
28.816951056429414,30.506150907425493,81.88668233686919
36.67504059038618,6.730572770935718,36.27255642295238
28.082607836915383,20.048080038898416,57.272161979784286
14.208352688500486,14.05874204944194,48.18546733618911
31.828291634340445,19.2519537958688,40.60156692928151
30.011523666359945,2.0019689486175176,28.32334329863667
43.32306161619255,34.6803296428422,54.71293721137759
35.84598290741342,21.131747951078715,50.58711330540648
31.628435220127145,32.54616515411825,25.60163966660867
36.33381717389084,42.49767891104027,68.85786056619943
35.769251643375746,12.74051673530025,70.73390681364404
26.969523856947003,7.363075515526027,39.58114723779126
23.356040707212514,16.754238995640307,62.53227114749906
31.76957593199409,30.87068604951765,52.93393404213082
26.96472703367054,4.999630260833468,69.64829274894785
28.833688434583603,60.771001042376106,8.447534474612105
32.455258258825644,17.68347352987932,89.35050348710155
24.26999370224834,18.04200605140376,37.59575042899938
26.871979024108693,22.41971249284551,43.8880228088929
32.80384679679899,12.095711769571816,57.11301178867319
28.70487170570384,29.876910644343337,64.24492490127196
31.5173935586883,2.889250930939167,26.338223990225607
37.943790848385376,35.28262727390927,62.22994215515148
35.32789015222191,10.72072958690056,48.03737179221695
28.29896327618684,6.694823030448581,51.82081747341665
32.64215596178595,24.12964618799776,56.70897571344593
27.08267615683949,25.096525957826017,37.13365219097478
35.8898466381121,8.065854894902172,36.89252788255496
26.97647857074412,37.525861363477766,85.74635129249734
32.00316613399885,19.406982791593293,38.800508269288734
27.802046656791934,21.42414331343872,51.83775344281542
24.97536340466058,8.650399086005631,55.35178580545188
31.790852139431408,19.909430594823004,63.34309283599777
28.043647467565247,13.831367405454891,55.10795531705212
27.958484601271657,12.302619348487855,45.1356333495936
31.65555914679772,6.717631844952464,52.26275988779746
26.539074206401963,14.834641992592504,74.4133080476846
31.150397399131737,13.84051583559362,64.27769981250265
31.0856216897647,19.385350420357067,36.17449290784613
27.956336313502945,7.899195283539087,45.93468641548246
24.03266382077872,31.648694468220143,52.02473781985464
33.09018923129402,19.182862374412416,54.68567534393953
32.80327030780788,37.38657392000435,45.877027996143816
35.80915361313002,22.69891444875533,49.31140750669306
28.847956724549302,7.28074472191568,63.64911370924672
23.08519802096652,34.72145703143466,58.08149798464533
31.126332661542687,17.075355741301447,29.41341182133721
34.339180615207,35.71581731547514,52.89304225299157
27.530775077401984,17.54912647051219,60.147676231114936
29.870883866970345,16.206640062590534,43.978557305278194
30.33965216713008,15.076251724175682,41.58250784128036
24.88567262888524,52.1011096247362,74.28878401401715
33.95366072933317,8.926934248628683,60.36854502480447
32.24099364022016,20.820956798355223,26.677361551482875
35.24455418459367,27.72384775697404,29.16805749574643
29.29295098095054,28.40448808141669,72.10343866521691
30.62924195402743,16.743210075794828,27.83855688338784
27.225476183815047,19.97953900339808,60.25928856486794
36.94491332591223,22.11603897344506,50.72652960361656
40.68301259541029,32.209957028534326,16.265579564518376
26.334737098373324,16.77597987042588,48.91889609861773
34.51720115206312,6.45708845744802,26.0121109299836
26.88243883864168,19.07968927312072,70.34731926627308
32.27589698638475,16.089495639320965,49.07471148797848
29.72695490402394,12.369196336050951,41.63594600318435
22.695762875802696,5.868188471440026,60.02738270713618
33.71206727627032,9.409875038683662,59.96739612120139
31.90826354418655,38.65996709535931,52.872643017389976
28.876469612951134,13.283001608432338,29.16746920625934
26.58230212877186,5.080271059447162,51.0656578100681
40.83194275122107,27.158179848444604,18.051685339130536
31.86888535340205,20.64284539832137,67.22740806972028
28.13849114835542,9.722201523412076,54.693385715489065
22.61934799499216,19.76771398415096,31.96710463149137
25.12207906539041,4.499201643314048,72.19221721609838
27.686768566147634,27.96070869493965,62.92496256439897
25.17303981456044,12.442602103544274,66.11347997894522
25.344571867394723,26.0774253740044,37.158071849121455
22.887592275856868,6.563607251311354,71.93686604481253
28.25829906892585,34.50206360848015,22.829081045244383
26.046421459571608,6.1810973171396215,49.05387146092015
28.44624966545581,11.922997116978932,54.88932598920968
34.60743515146386,31.407799881066488,59.718419151327936
40.52600544656923,50.41654871021094,19.46830306818652
29.71319408744743,10.310501672222092,50.53342294592202
41.193108133934224,24.539434336682795,40.184057651309786
33.230606015913004,2.553673189286755,50.15858797507504
24.978617294489915,4.933936325395866,59.89172309334955
28.572907312774,17.396088819090377,42.76691126602426
28.24940031587272,41.90609616938009,58.3426213366804
24.045886838896177,10.898412637217998,58.10713148745927
28.54691705182539,32.14148180443027,38.78653739345719
16.056369145344526,9.874945976983604,45.44973815297788
28.503949450352685,3.2063030143412474,67.78068041400972
25.41449273133213,16.637480025357526,64.21469599282268
19.17140688980202,34.05803636958333,29.24276641229358
27.04734684727192,7.561427140304519,50.26664992112195
24.601222242741265,25.928118319238123,59.53312052388842
25.771047795855736,16.301905324404835,46.85441042612046
28.58658369590956,17.65551325145489,60.66320012004701
29.563545239751026,14.957065795162244,59.00131729200726
28.136089644431856,18.179500095419,45.34908116040206
28.750691216586105,28.38023697034534,45.92524165798075
31.12407238225441,36.6617081009725,53.98321580625747
34.889229094981445,11.727742482351172,73.34030865126827
35.610470654003855,16.502069465134955,33.11037264188734
30.61375896712773,28.430780182886977,71.41240075131125
31.887735400669868,25.452073777769986,46.767561676232496
35.91267636120124,19.79326228404701,39.87917541734917
24.39940828578684,3.5163849905109577,50.55887653083648
31.55186295453301,30.247414016683,30.013249086814128
37.50317069947626,22.10988663378683,48.07723566422761
32.87100943045885,11.361488855539768,66.85964314871777
30.6294064690632,8.799938427624413,52.64635056646282
28.10633685071041,17.199845801652742,78.8131013694867
36.35250397533024,9.012848372138416,56.36564705286114
36.73658036905709,12.061468632764134,56.99569339256048
32.89757644194782,7.656202978123552,48.09721729915456
23.42743574756821,23.047644683588413,55.4568218881639
28.1567417410972,23.53756251423622,45.97666229908996
26.265310416450067,25.094488679047423,81.86768808044074
28.53715149344151,27.350081636150325,24.20834203249196
22.920450996583824,5.7336202771154445,41.82708169266874
27.020104432568683,29.29682591304548,59.12724693962746
32.25846126997301,10.85598350236499,67.37100572007904
33.27486121538688,19.316677596935943,62.27437087015648
29.69452763110072,5.992273496388474,22.991625437867185
26.766986670596484,16.07045826957998,45.77879321011907
27.21300424739605,15.883527961983132,57.007693352107154
32.68578506021607,14.58998685283711,56.49520043161467
28.09960675276247,6.993162788817397,41.10355629903415
29.91167229645456,13.578499152435,53.09502399396088
27.95845611245193,14.473434283674228,24.032688404880894
25.09989028765079,1.7909998074188214,87.55283207433897
27.06007933418183,26.84656203931678,51.953966574388666
31.615755760736203,34.10289580161265,66.44784622674393
34.82909806154144,16.23925473014624,52.658825346767706
29.099039851453043,5.892789742842827,44.64850343029083
24.54075474127358,32.747706767042466,81.20501260727754
33.65934189662838,20.50642488292022,62.18866097432832
22.90972128615844,17.155501374112287,25.110703579943827
31.185278853036635,41.2982026410194,70.3249837650476
32.979186122257175,20.63113107994189,62.08140220269961
28.42217374597774,38.35419255993309,51.849948314516304
17.32703457652974,22.09267498933459,39.57699750196235
27.73483375454393,46.92233934553148,44.401696261955976
23.02063975097381,35.35002913924446,33.12715384037064
24.97790199592767,23.98138066600169,47.47773439524919
19.88025779588299,24.766181555784065,63.40945045907726
16.244661960897805,14.893744434901762,68.10604864384398
25.5497974549572,11.482462448527071,47.48790895937702
33.149716236957694,26.559339049783347,71.1223542007042
23.96519319372656,5.762272174980232,48.19188280049386
31.28219568234169,3.067396002609637,45.75275939232336
31.105603695102808,2.221975069363529,57.87053028569221
36.62128223471056,16.87144273252506,43.38514765224316
33.94392167052175,9.902073705268483,62.16011653136931
30.050626622640188,33.292559430653284,25.095764966140127
34.41188964531053,12.460645863995492,66.3955712269889
26.10577610484805,7.159771090090763,36.04254862552791
30.293802216519502,19.24981262392486,46.40843422966179
26.390300313016827,4.474146047178718,45.06834953461891
32.6607391506143,6.26440327596486,64.3712229285735
24.66469347828093,47.62114038621414,38.333076491666645
